date,service,match_edf,match_happening,match_happening_cl,roland_garros,fashion_week
2019-08-23,soir,0,0.0,0.0,0,0
2019-08-24,midi,0,0.0,0.0,0,0
2019-08-24,soir,0,0.0,0.0,0,0
2019-08-25,midi,0,0.0,0.0,0,0
2019-08-25,soir,0,0.0,0.0,0,0
2019-08-26,midi,0,0.0,0.0,0,0
2019-08-26,soir,0,0.0,0.0,0,0
2019-08-27,midi,0,0.0,0.0,0,0
2019-08-27,soir,0,0.0,0.0,0,0
2019-08-28,midi,0,0.0,0.0,0,0
2019-08-28,soir,0,0.0,0.0,0,0
2019-08-29,midi,0,0.0,0.0,0,0
2019-08-29,soir,0,0.0,0.0,0,0
2019-08-30,midi,0,0.0,0.0,0,0
2019-08-30,soir,0,0.0,0.0,0,0
2019-08-31,midi,0,0.0,0.0,0,0
2019-08-31,soir,0,0.0,0.0,0,0
2019-09-01,midi,0,0.0,0.0,0,0
2019-09-01,soir,0,0.0,0.0,0,0
2019-09-02,midi,0,0.0,0.0,0,0
2019-09-02,soir,0,0.0,0.0,0,0
2019-09-03,midi,0,0.0,0.0,0,0
2019-09-03,soir,0,0.0,0.0,0,0
2019-09-04,midi,0,0.0,0.0,0,0
2019-09-04,soir,0,0.0,0.0,0,0
2019-09-05,midi,0,0.0,0.0,0,0
2019-09-05,soir,0,0.0,0.0,0,0
2019-09-06,midi,0,0.0,0.0,0,0
2019-09-06,soir,0,0.0,0.0,0,0
2019-09-07,midi,0,0.0,0.0,0,0
2019-09-07,soir,1,0.0,0.0,0,0
2019-09-08,midi,0,0.0,0.0,0,0
2019-09-08,soir,0,0.0,0.0,0,0
2019-09-09,midi,0,0.0,0.0,0,0
2019-09-09,soir,0,0.0,0.0,0,0
2019-09-10,midi,0,0.0,0.0,0,0
2019-09-10,soir,1,0.0,0.0,0,0
2019-09-11,midi,0,0.0,0.0,0,0
2019-09-11,soir,0,0.0,0.0,0,0
2019-09-12,midi,0,0.0,0.0,0,0
2019-09-12,soir,0,0.0,0.0,0,0
2019-09-13,midi,0,0.0,0.0,0,0
2019-09-13,soir,0,0.0,0.0,0,0
2019-09-14,midi,0,0.0,0.0,0,0
2019-09-14,soir,0,0.0,0.0,0,0
2019-09-15,midi,0,0.0,0.0,0,0
2019-09-15,soir,0,0.0,0.0,0,0
2019-09-16,midi,0,0.0,0.0,0,0
2019-09-16,soir,0,0.0,0.0,0,0
2019-09-17,midi,0,0.0,0.0,0,0
2019-09-17,soir,0,0.0,0.0,0,0
2019-09-18,midi,0,0.0,0.0,0,0
2019-09-18,soir,0,0.0,0.0,0,0
2019-09-19,midi,0,0.0,0.0,0,0
2019-09-19,soir,0,0.0,0.0,0,0
2019-09-20,midi,0,0.0,0.0,0,0
2019-09-20,soir,0,0.0,0.0,0,0
2019-09-21,midi,0,0.0,0.0,0,0
2019-09-21,soir,0,0.0,0.0,0,0
2019-09-22,midi,0,0.0,0.0,0,0
2019-09-22,soir,0,0.0,0.0,0,0
2019-09-23,midi,0,0.0,0.0,0,1
2019-09-23,soir,0,0.0,0.0,0,1
2019-09-24,midi,0,0.0,0.0,0,1
2019-09-24,soir,0,0.0,0.0,0,1
2019-09-25,midi,0,0.0,0.0,0,1
2019-09-25,soir,0,0.0,0.0,0,1
2019-09-26,midi,0,0.0,0.0,0,1
2019-09-26,soir,0,0.0,0.0,0,1
2019-09-27,midi,0,0.0,0.0,0,1
2019-09-27,soir,0,0.0,0.0,0,1
2019-09-28,midi,0,0.0,0.0,0,1
2019-09-28,soir,0,0.0,0.0,0,1
2019-09-29,midi,0,0.0,0.0,0,1
2019-09-29,soir,0,0.0,0.0,0,1
2019-09-30,midi,0,0.0,0.0,0,1
2019-09-30,soir,0,0.0,0.0,0,1
2019-10-01,midi,0,0.0,0.0,0,1
2019-10-01,soir,0,0.0,0.0,0,1
2019-10-02,midi,0,0.0,0.0,0,0
2019-10-02,soir,0,0.0,0.0,0,0
2019-10-03,midi,0,0.0,0.0,0,0
2019-10-03,soir,0,0.0,0.0,0,0
2019-10-04,midi,0,0.0,0.0,0,0
2019-10-04,soir,0,0.0,0.0,0,0
2019-10-05,midi,0,0.0,0.0,0,0
2019-10-05,soir,0,0.0,0.0,0,0
2019-10-06,midi,0,0.0,0.0,0,0
2019-10-06,soir,0,0.0,0.0,0,0
2019-10-07,midi,0,0.0,0.0,0,0
2019-10-07,soir,0,0.0,0.0,0,0
2019-10-08,midi,0,0.0,0.0,0,0
2019-10-08,soir,0,0.0,0.0,0,0
2019-10-09,midi,0,0.0,0.0,0,0
2019-10-09,soir,0,0.0,0.0,0,0
2019-10-10,midi,0,0.0,0.0,0,0
2019-10-10,soir,0,0.0,0.0,0,0
2019-10-11,midi,0,0.0,0.0,0,0
2019-10-11,soir,1,0.0,0.0,0,0
2019-10-12,midi,0,0.0,0.0,0,0
2019-10-12,soir,0,0.0,0.0,0,0
2019-10-13,midi,0,0.0,0.0,0,0
2019-10-13,soir,0,0.0,0.0,0,0
2019-10-14,midi,0,0.0,0.0,0,0
2019-10-14,soir,1,0.0,0.0,0,0
2019-10-15,midi,0,0.0,0.0,0,0
2019-10-15,soir,0,0.0,0.0,0,0
2019-10-16,midi,0,0.0,0.0,0,0
2019-10-16,soir,0,0.0,0.0,0,0
2019-10-17,midi,0,0.0,0.0,0,0
2019-10-17,soir,0,0.0,0.0,0,0
2019-10-18,midi,0,0.0,0.0,0,0
2019-10-18,soir,0,0.0,0.0,0,0
2019-10-19,midi,0,0.0,0.0,0,0
2019-10-19,soir,0,0.0,0.0,0,0
2019-10-20,midi,0,0.0,0.0,0,0
2019-10-20,soir,0,0.0,0.0,0,0
2019-10-21,midi,0,0.0,0.0,0,0
2019-10-21,soir,0,0.0,0.0,0,0
2019-10-22,midi,0,0.0,0.0,0,0
2019-10-22,soir,0,0.0,0.0,0,0
2019-10-23,midi,0,0.0,0.0,0,0
2019-10-23,soir,0,0.0,0.0,0,0
2019-10-24,midi,0,0.0,0.0,0,0
2019-10-24,soir,0,0.0,0.0,0,0
2019-10-25,midi,0,0.0,0.0,0,0
2019-10-25,soir,0,0.0,0.0,0,0
2019-10-26,midi,0,0.0,0.0,0,0
2019-10-26,soir,0,0.0,0.0,0,0
2019-10-27,midi,0,0.0,0.0,0,0
2019-10-27,soir,0,0.0,0.0,0,0
2019-10-28,midi,0,0.0,0.0,0,0
2019-10-28,soir,0,0.0,0.0,0,0
2019-10-29,midi,0,0.0,0.0,0,0
2019-10-29,soir,0,0.0,0.0,0,0
2019-10-30,midi,0,0.0,0.0,0,0
2019-10-30,soir,0,0.0,0.0,0,0
2019-10-31,midi,0,0.0,0.0,0,0
2019-10-31,soir,0,0.0,0.0,0,0
2019-11-01,midi,0,0.0,0.0,0,0
2019-11-01,soir,0,0.0,0.0,0,0
2019-11-02,midi,0,0.0,0.0,0,0
2019-11-02,soir,0,0.0,0.0,0,0
2019-11-03,midi,0,0.0,0.0,0,0
2019-11-03,soir,0,0.0,0.0,0,0
2019-11-04,midi,0,0.0,0.0,0,0
2019-11-04,soir,0,0.0,0.0,0,0
2019-11-05,midi,0,0.0,0.0,0,0
2019-11-05,soir,0,0.0,0.0,0,0
2019-11-06,midi,0,0.0,0.0,0,0
2019-11-06,soir,0,0.0,0.0,0,0
2019-11-07,midi,0,0.0,0.0,0,0
2019-11-07,soir,0,0.0,0.0,0,0
2019-11-08,midi,0,0.0,0.0,0,0
2019-11-08,soir,0,0.0,0.0,0,0
2019-11-09,midi,0,0.0,0.0,0,0
2019-11-09,soir,0,0.0,0.0,0,0
2019-11-10,midi,0,0.0,0.0,0,0
2019-11-10,soir,0,0.0,0.0,0,0
2019-11-11,midi,0,0.0,0.0,0,0
2019-11-11,soir,0,0.0,0.0,0,0
2019-11-12,midi,0,0.0,0.0,0,0
2019-11-12,soir,0,0.0,0.0,0,0
2019-11-13,midi,0,0.0,0.0,0,0
2019-11-13,soir,0,0.0,0.0,0,0
2019-11-14,midi,0,0.0,0.0,0,0
2019-11-14,soir,1,0.0,0.0,0,0
2019-11-15,midi,0,0.0,0.0,0,0
2019-11-15,soir,0,0.0,0.0,0,0
2019-11-16,midi,0,0.0,0.0,0,0
2019-11-16,soir,0,0.0,0.0,0,0
2019-11-17,midi,0,0.0,0.0,0,0
2019-11-17,soir,1,0.0,0.0,0,0
2019-11-18,midi,0,0.0,0.0,0,0
2019-11-18,soir,0,0.0,0.0,0,0
2019-11-19,midi,0,0.0,0.0,0,0
2019-11-19,soir,0,0.0,0.0,0,0
2019-11-20,midi,0,0.0,0.0,0,0
2019-11-20,soir,0,0.0,0.0,0,0
2019-11-21,midi,0,0.0,0.0,0,0
2019-11-21,soir,0,0.0,0.0,0,0
2019-11-22,midi,0,0.0,0.0,0,0
2019-11-22,soir,0,0.0,0.0,0,0
2019-11-23,midi,0,0.0,0.0,0,0
2019-11-23,soir,0,0.0,0.0,0,0
2019-11-24,midi,0,0.0,0.0,0,0
2019-11-24,soir,0,0.0,0.0,0,0
2019-11-25,midi,0,0.0,0.0,0,0
2019-11-25,soir,0,0.0,0.0,0,0
2019-11-26,midi,0,0.0,0.0,0,0
2019-11-26,soir,0,0.0,0.0,0,0
2019-11-27,midi,0,0.0,0.0,0,0
2019-11-27,soir,0,0.0,0.0,0,0
2019-11-28,midi,0,0.0,0.0,0,0
2019-11-28,soir,0,0.0,0.0,0,0
2019-11-29,midi,0,0.0,0.0,0,0
2019-11-29,soir,0,0.0,0.0,0,0
2019-11-30,midi,0,0.0,0.0,0,0
2019-11-30,soir,0,0.0,0.0,0,0
2019-12-01,midi,0,0.0,0.0,0,0
2019-12-01,soir,0,0.0,0.0,0,0
2019-12-02,midi,0,0.0,0.0,0,0
2019-12-02,soir,0,0.0,0.0,0,0
2019-12-03,midi,0,0.0,0.0,0,0
2019-12-03,soir,0,0.0,0.0,0,0
2019-12-04,midi,0,0.0,0.0,0,0
2019-12-04,soir,0,0.0,0.0,0,0
2019-12-05,midi,0,0.0,0.0,0,0
2019-12-05,soir,0,0.0,0.0,0,0
2019-12-06,midi,0,0.0,0.0,0,0
2019-12-06,soir,0,0.0,0.0,0,0
2019-12-07,midi,0,0.0,0.0,0,0
2019-12-07,soir,0,0.0,0.0,0,0
2019-12-08,midi,0,0.0,0.0,0,0
2019-12-08,soir,0,0.0,0.0,0,0
2019-12-09,midi,0,0.0,0.0,0,0
2019-12-09,soir,0,0.0,0.0,0,0
2019-12-10,midi,0,0.0,0.0,0,0
2019-12-10,soir,0,0.0,0.0,0,0
2019-12-11,midi,0,0.0,0.0,0,0
2019-12-11,soir,0,0.0,0.0,0,0
2019-12-12,midi,0,0.0,0.0,0,0
2019-12-12,soir,0,0.0,0.0,0,0
2019-12-13,midi,0,0.0,0.0,0,0
2019-12-13,soir,0,0.0,0.0,0,0
2019-12-14,midi,0,0.0,0.0,0,0
2019-12-14,soir,0,0.0,0.0,0,0
2019-12-15,midi,0,0.0,0.0,0,0
2019-12-15,soir,0,0.0,0.0,0,0
2019-12-16,midi,0,0.0,0.0,0,0
2019-12-16,soir,0,0.0,0.0,0,0
2019-12-17,midi,0,0.0,0.0,0,0
2019-12-17,soir,0,0.0,0.0,0,0
2019-12-18,midi,0,0.0,0.0,0,0
2019-12-18,soir,0,0.0,0.0,0,0
2019-12-19,midi,0,0.0,0.0,0,0
2019-12-19,soir,0,0.0,0.0,0,0
2019-12-20,midi,0,0.0,0.0,0,0
2019-12-20,soir,0,0.0,0.0,0,0
2019-12-21,midi,0,0.0,0.0,0,0
2019-12-21,soir,0,0.0,0.0,0,0
2019-12-22,midi,0,0.0,0.0,0,0
2019-12-22,soir,0,0.0,0.0,0,0
2019-12-23,midi,0,0.0,0.0,0,0
2019-12-23,soir,0,0.0,0.0,0,0
2019-12-24,midi,0,0.0,0.0,0,0
2019-12-24,soir,0,0.0,0.0,0,0
2019-12-25,midi,0,0.0,0.0,0,0
2019-12-25,soir,0,0.0,0.0,0,0
2019-12-26,midi,0,0.0,0.0,0,0
2019-12-26,soir,0,0.0,0.0,0,0
2019-12-27,midi,0,0.0,0.0,0,0
2019-12-27,soir,0,0.0,0.0,0,0
2019-12-28,midi,0,0.0,0.0,0,0
2019-12-28,soir,0,0.0,0.0,0,0
2019-12-29,midi,0,0.0,0.0,0,0
2019-12-29,soir,0,0.0,0.0,0,0
2019-12-30,midi,0,0.0,0.0,0,0
2019-12-30,soir,0,0.0,0.0,0,0
2019-12-31,midi,0,0.0,0.0,0,0
2019-12-31,soir,0,0.0,0.0,0,0
2020-01-01,midi,0,0.0,0.0,0,0
2020-01-01,soir,0,0.0,0.0,0,0
2020-01-02,midi,0,0.0,0.0,0,0
2020-01-02,soir,0,0.0,0.0,0,0
2020-01-03,midi,0,0.0,0.0,0,0
2020-01-03,soir,0,0.0,0.0,0,0
2020-01-04,midi,0,0.0,0.0,0,0
2020-01-04,soir,0,0.0,0.0,0,0
2020-01-05,midi,0,0.0,0.0,0,0
2020-01-05,soir,0,0.0,0.0,0,0
2020-01-06,midi,0,0.0,0.0,0,0
2020-01-06,soir,0,0.0,0.0,0,0
2020-01-07,midi,0,0.0,0.0,0,0
2020-01-07,soir,0,0.0,0.0,0,0
2020-01-08,midi,0,0.0,0.0,0,0
2020-01-08,soir,0,0.0,0.0,0,0
2020-01-09,midi,0,0.0,0.0,0,0
2020-01-09,soir,0,0.0,0.0,0,0
2020-01-10,midi,0,0.0,0.0,0,0
2020-01-10,soir,0,0.0,0.0,0,0
2020-01-11,midi,0,0.0,0.0,0,0
2020-01-11,soir,0,0.0,0.0,0,0
2020-01-12,midi,0,0.0,0.0,0,0
2020-01-12,soir,0,0.0,0.0,0,0
2020-01-13,midi,0,0.0,0.0,0,0
2020-01-13,soir,0,0.0,0.0,0,0
2020-01-14,midi,0,0.0,0.0,0,1
2020-01-14,soir,0,0.0,0.0,0,1
2020-01-15,midi,0,0.0,0.0,0,1
2020-01-15,soir,0,0.0,0.0,0,1
2020-01-16,midi,0,0.0,0.0,0,1
2020-01-16,soir,0,0.0,0.0,0,1
2020-01-17,midi,0,0.0,0.0,0,1
2020-01-17,soir,0,0.0,0.0,0,1
2020-01-18,midi,0,0.0,0.0,0,1
2020-01-18,soir,0,0.0,0.0,0,1
2020-01-19,midi,0,0.0,0.0,0,1
2020-01-19,soir,0,0.0,0.0,0,1
2020-01-20,midi,0,0.0,0.0,0,0
2020-01-20,soir,0,0.0,0.0,0,0
2020-01-21,midi,0,0.0,0.0,0,0
2020-01-21,soir,0,0.0,0.0,0,0
2020-01-22,midi,0,0.0,0.0,0,0
2020-01-22,soir,0,0.0,0.0,0,0
2020-01-23,midi,0,0.0,0.0,0,0
2020-01-23,soir,0,0.0,0.0,0,0
2020-01-24,midi,0,0.0,0.0,0,0
2020-01-24,soir,0,0.0,0.0,0,0
2020-01-25,midi,0,0.0,0.0,0,0
2020-01-25,soir,0,0.0,0.0,0,0
2020-01-26,midi,0,0.0,0.0,0,0
2020-01-26,soir,0,0.0,0.0,0,0
2020-01-27,midi,0,0.0,0.0,0,0
2020-01-27,soir,0,0.0,0.0,0,0
2020-01-28,midi,0,0.0,0.0,0,0
2020-01-28,soir,0,0.0,0.0,0,0
2020-01-29,midi,0,0.0,0.0,0,0
2020-01-29,soir,0,0.0,0.0,0,0
2020-01-30,midi,0,0.0,0.0,0,0
2020-01-30,soir,0,0.0,0.0,0,0
2020-01-31,midi,0,0.0,0.0,0,0
2020-01-31,soir,0,0.0,0.0,0,0
2020-02-01,midi,0,0.0,0.0,0,0
2020-02-01,soir,0,0.0,0.0,0,0
2020-02-02,midi,0,0.0,0.0,0,0
2020-02-02,soir,0,0.0,0.0,0,0
2020-02-03,midi,0,0.0,0.0,0,0
2020-02-03,soir,0,0.0,0.0,0,0
2020-02-04,midi,0,0.0,0.0,0,0
2020-02-04,soir,0,0.0,0.0,0,0
2020-02-05,midi,0,0.0,0.0,0,0
2020-02-05,soir,0,0.0,0.0,0,0
2020-02-06,midi,0,0.0,0.0,0,0
2020-02-06,soir,0,0.0,0.0,0,0
2020-02-07,midi,0,0.0,0.0,0,0
2020-02-07,soir,0,0.0,0.0,0,0
2020-02-08,midi,0,0.0,0.0,0,0
2020-02-08,soir,0,0.0,0.0,0,0
2020-02-09,midi,0,0.0,0.0,0,0
2020-02-09,soir,0,0.0,0.0,0,0
2020-02-10,midi,0,0.0,0.0,0,0
2020-02-10,soir,0,0.0,0.0,0,0
2020-02-11,midi,0,0.0,0.0,0,0
2020-02-11,soir,0,0.0,0.0,0,0
2020-02-12,midi,0,0.0,0.0,0,0
2020-02-12,soir,0,0.0,0.0,0,0
2020-02-13,midi,0,0.0,0.0,0,0
2020-02-13,soir,0,0.0,0.0,0,0
2020-02-14,midi,0,0.0,0.0,0,0
2020-02-14,soir,0,0.0,0.0,0,0
2020-02-15,midi,0,0.0,0.0,0,0
2020-02-15,soir,0,0.0,0.0,0,0
2020-02-16,midi,0,0.0,0.0,0,0
2020-02-16,soir,0,0.0,0.0,0,0
2020-02-17,midi,0,0.0,0.0,0,0
2020-02-17,soir,0,0.0,0.0,0,0
2020-02-18,midi,0,0.0,0.0,0,0
2020-02-18,soir,0,0.0,0.0,0,0
2020-02-19,midi,0,0.0,0.0,0,0
2020-02-19,soir,0,0.0,0.0,0,0
2020-02-20,midi,0,0.0,0.0,0,0
2020-02-20,soir,0,0.0,0.0,0,0
2020-02-21,midi,0,0.0,0.0,0,0
2020-02-21,soir,0,0.0,0.0,0,0
2020-02-22,midi,0,0.0,0.0,0,0
2020-02-22,soir,0,0.0,0.0,0,0
2020-02-23,midi,0,0.0,0.0,0,0
2020-02-23,soir,0,0.0,0.0,0,0
2020-02-24,midi,0,0.0,0.0,0,1
2020-02-24,soir,0,0.0,0.0,0,1
2020-02-25,midi,0,0.0,0.0,0,1
2020-02-25,soir,0,0.0,0.0,0,1
2020-02-26,midi,0,0.0,0.0,0,1
2020-02-26,soir,0,0.0,0.0,0,1
2020-02-27,midi,0,0.0,0.0,0,1
2020-02-27,soir,0,0.0,0.0,0,1
2020-02-28,midi,0,0.0,0.0,0,1
2020-02-28,soir,0,0.0,0.0,0,1
2020-02-29,midi,0,0.0,0.0,0,1
2020-02-29,soir,0,0.0,0.0,0,1
2020-03-01,midi,0,0.0,0.0,0,1
2020-03-01,soir,0,0.0,0.0,0,1
2020-03-02,midi,0,0.0,0.0,0,1
2020-03-02,soir,0,0.0,0.0,0,1
2020-03-03,midi,0,0.0,0.0,0,1
2020-03-03,soir,0,0.0,0.0,0,1
2020-03-04,midi,0,0.0,0.0,0,0
2020-03-04,soir,0,0.0,0.0,0,0
2020-03-05,midi,0,0.0,0.0,0,0
2020-03-05,soir,0,0.0,0.0,0,0
2020-03-06,midi,0,0.0,0.0,0,0
2020-03-06,soir,0,0.0,0.0,0,0
2020-03-07,midi,0,0.0,0.0,0,0
2020-03-07,soir,0,0.0,0.0,0,0
2020-03-08,midi,0,0.0,0.0,0,0
2020-03-08,soir,0,0.0,0.0,0,0
2020-03-09,midi,0,0.0,0.0,0,0
2020-03-09,soir,0,0.0,0.0,0,0
2020-03-10,midi,0,0.0,0.0,0,0
2020-03-10,soir,0,0.0,0.0,0,0
2020-03-11,midi,0,0.0,0.0,0,0
2020-03-11,soir,0,0.0,0.0,0,0
2020-03-12,midi,0,0.0,0.0,0,0
2020-03-12,soir,0,0.0,0.0,0,0
2020-03-13,midi,0,0.0,0.0,0,0
2020-03-13,soir,0,0.0,0.0,0,0
2020-03-14,midi,0,0.0,0.0,0,0
2020-03-14,soir,0,0.0,0.0,0,0
2020-03-15,midi,0,0.0,0.0,0,0
2020-03-15,soir,0,0.0,0.0,0,0
2020-03-16,midi,0,0.0,0.0,0,0
2020-03-16,soir,0,0.0,0.0,0,0
2020-03-17,midi,0,0.0,0.0,0,0
2020-03-17,soir,0,0.0,0.0,0,0
2020-03-18,midi,0,0.0,0.0,0,0
2020-03-18,soir,0,0.0,0.0,0,0
2020-03-19,midi,0,0.0,0.0,0,0
2020-03-19,soir,0,0.0,0.0,0,0
2020-03-20,midi,0,0.0,0.0,0,0
2020-03-20,soir,0,0.0,0.0,0,0
2020-03-21,midi,0,0.0,0.0,0,0
2020-03-21,soir,0,0.0,0.0,0,0
2020-03-22,midi,0,0.0,0.0,0,0
2020-03-22,soir,0,0.0,0.0,0,0
2020-03-23,midi,0,0.0,0.0,0,0
2020-03-23,soir,0,0.0,0.0,0,0
2020-03-24,midi,0,0.0,0.0,0,0
2020-03-24,soir,0,0.0,0.0,0,0
2020-03-25,midi,0,0.0,0.0,0,0
2020-03-25,soir,0,0.0,0.0,0,0
2020-03-26,midi,0,0.0,0.0,0,0
2020-03-26,soir,0,0.0,0.0,0,0
2020-03-27,midi,0,0.0,0.0,0,0
2020-03-27,soir,0,0.0,0.0,0,0
2020-03-28,midi,0,0.0,0.0,0,0
2020-03-28,soir,0,0.0,0.0,0,0
2020-03-29,midi,0,0.0,0.0,0,0
2020-03-29,soir,0,0.0,0.0,0,0
2020-03-30,midi,0,0.0,0.0,0,0
2020-03-30,soir,0,0.0,0.0,0,0
2020-03-31,midi,0,0.0,0.0,0,0
2020-03-31,soir,0,0.0,0.0,0,0
2020-04-01,midi,0,0.0,0.0,0,0
2020-04-01,soir,0,0.0,0.0,0,0
2020-04-02,midi,0,0.0,0.0,0,0
2020-04-02,soir,0,0.0,0.0,0,0
2020-04-03,midi,0,0.0,0.0,0,0
2020-04-03,soir,0,0.0,0.0,0,0
2020-04-04,midi,0,0.0,0.0,0,0
2020-04-04,soir,0,0.0,0.0,0,0
2020-04-05,midi,0,0.0,0.0,0,0
2020-04-05,soir,0,0.0,0.0,0,0
2020-04-06,midi,0,0.0,0.0,0,0
2020-04-06,soir,0,0.0,0.0,0,0
2020-04-07,midi,0,0.0,0.0,0,0
2020-04-07,soir,0,0.0,0.0,0,0
2020-04-08,midi,0,0.0,0.0,0,0
2020-04-08,soir,0,0.0,0.0,0,0
2020-04-09,midi,0,0.0,0.0,0,0
2020-04-09,soir,0,0.0,0.0,0,0
2020-04-10,midi,0,0.0,0.0,0,0
2020-04-10,soir,0,0.0,0.0,0,0
2020-04-11,midi,0,0.0,0.0,0,0
2020-04-11,soir,0,0.0,0.0,0,0
2020-04-12,midi,0,0.0,0.0,0,0
2020-04-12,soir,0,0.0,0.0,0,0
2020-04-13,midi,0,0.0,0.0,0,0
2020-04-13,soir,0,0.0,0.0,0,0
2020-04-14,midi,0,0.0,0.0,0,0
2020-04-14,soir,0,0.0,0.0,0,0
2020-04-15,midi,0,0.0,0.0,0,0
